id_municipio,ano_pib,pib,populacao
5203906,2022,543167000,10495
5218102,2022,419210000,3280
5220108,2022,1887337000,33852
5221551,2022,810935000,4985
5221601,2022,1495649000,42546
1301951,2022,161304000,10937
1303601,2022,197124000,14164
1500602,2022,3457957000,126279
1501808,2022,1227011000,106968
1504752,2022,464580000,23501
1506005,2022,494696000,35577
1507300,2022,2020085000,65418
1507409,2022,326143000,14894
1600154,2022,391427000,12847
1707108,2022,481319000,7024
1712702,2022,320677000,2748
1715150,2022,34679000,1846
1718006,2022,51166000,2866
1720804,2022,160124000,10830
2102804,2022,652288000,24062
2105302,2022,8773107000,273110
2108405,2022,103427000,11108
2109502,2022,855714000,22145
2110807,2022,104127000,4402
2111029,2022,138137000,12251
2202703,2022,306564000,28212
2203008,2022,75396000,7356
2203271,2022,370814000,5073
2206001,2022,59888000,4724
2306405,2022,2129866000,131123
2313609,2022,714256000,32767
2412708,2022,68283000,5776
2414159,2022,117560000,5891
2501351,2022,53156000,4152
2508406,2022,34151000,3162
2512721,2022,60802000,5766
2514404,2022,58223000,4083
2514701,2022,279772000,4138
2605103,2022,754985000,37699
2609402,2022,973955000,55292
2611804,2022,562388000,33507
2616100,2022,89661000,9169
2702108,2022,342423000,15816
2704203,2022,577871000,24740
2704302,2022,29381840000,957916
2704500,2022,1141444000,32174
2706505,2022,323344000,13804
2901601,2022,172128000,14206
2909703,2022,188180000,13993
2920304,2022,92035000,8670
2921708,2022,737034000,33594
2921906,2022,560968000,12137
2922052,2022,254975000,13152
2929909,2022,730433000,46160
2933307,2022,9324322000,370879
3102605,2022,1339764000,40553
3104700,2022,202343000,13736
3106309,2022,2547425000,23928
3121100,2022,126343000,7952
3142403,2022,149686000,7548
3154457,2022,166415000,6863
3160504,2022,32403000,1808
3165578,2022,101052000,6206
3171808,2022,191992000,10314
3171907,2022,62776000,4552
3204054,2022,426168000,21522
3300456,2022,9579716000,483087
3302056,2022,399061000,14073
3304524,2022,10916617000,156491
3506102,2022,4756160000,76373
3510005,2022,2074288000,29449
3510609,2022,7817579000,386984
3515707,2022,5179708000,179198
3518701,2022,11474578000,287634
3519600,2022,1961941000,60033
3521408,2022,2118044000,21967
3522158,2022,56551000,3422
3528908,2022,69906000,3513
3531605,2022,130920000,4222
3534757,2022,608636000,10294
3534807,2022,143472000,7779
3539103,2022,713385000,18370
3543808,2022,387788000,9259
3550308,2022,945946483000,11451999
4100509,2022,442850000,18742
4122107,2022,115586000,3197
4125902,2022,90698000,2661
4128534,2022,397255000,9681
4208302,2022,3214850000,75940
4210803,2022,377837000,7006
4215406,2022,307001000,4390
4217006,2022,1048991000,13509
4218301,2022,1799356000,19746
4301404,2022,346014000,10322
4302584,2022,133110000,2151
4303004,2022,3408150000,80070
4307609,2022,1991877000,47924
4308003,2022,252775000,6702
4318408,2022,658232000,21028
4318465,2022,52579000,1902
4318614,2022,92819000,2380
4319109,2022,294725000,5481
4319802,2022,646468000,8097
5000609,2022,2107401000,39325
5005152,2022,388258000,6729
5007554,2022,414091000,7027
5202502,2022,353549000,8300
5206909,2022,484725000,1902
5207535,2022,184745000,7070
5208400,2022,338710000,13967
5209200,2022,448765000,19545
5210604,2022,110284000,4904
5215801,2022,61057000,2259
5216908,2022,150442000,2328
1100403,2022,605617000,16320
1200328,2022,136531000,9222
1200450,2022,1037716000,21454
1300144,2022,321020000,20647
1303957,2022,129935000,11670
1504000,2022,525619000,29569
1505635,2022,324868000,12832
1505908,2022,452978000,40597
1506302,2022,235243000,24129
1718865,2022,195532000,7216
1720002,2022,42845000,2406
1722081,2022,192954000,10522
2102556,2022,279970000,12301
2104057,2022,1105185000,33294
2105153,2022,442682000,13974
2106508,2022,211635000,22034
2107100,2022,168263000,18554
2111748,2022,179372000,10207
2201150,2022,2332226000,13272
2201919,2022,69423000,5636
2209658,2022,60351000,5572
2210623,2022,53029000,3202
2304269,2022,111392000,8932
2305902,2022,385582000,36798
2313708,2022,75948000,6871
2400901,2022,70797000,6577
2401800,2022,165970000,12202
2407104,2022,2109145000,82249
2407708,2022,151806000,11444
2414803,2022,149591000,10735
2502607,2022,64889000,5648
2503001,2022,456330000,21193
2504702,2022,68740000,4933
2509396,2022,68505000,6433
2516706,2022,188082000,14631
2517100,2022,41255000,2668
2601052,2022,177209000,19243
2610509,2022,284208000,28340
2704906,2022,49138000,3155
2708105,2022,1540874000,11323
2901106,2022,483419000,24138
2901205,2022,260325000,25438
2902401,2022,152786000,11179
2904209,2022,120412000,11024
2906873,2022,704240000,33235
2908903,2022,278464000,26692
2910206,2022,48993000,4407
2911659,2022,78556000,8050
2922854,2022,83312000,7538
2924306,2022,213258000,20086
2924652,2022,121619000,10325
2927705,2022,600433000,29185
3102704,2022,142156000,9110
3103405,2022,744398000,34297
3104809,2022,86685000,4538
3106804,2022,44848000,3361
3116001,2022,139717000,6075
3117306,2022,1363980000,28381
3119955,2022,460308000,6133
3120508,2022,274252000,10374
3126307,2022,101509000,3477
3131604,2022,344281000,7180
3135308,2022,103027000,4506
3136504,2022,120967000,10304
3139409,2022,4127694000,91886
3144359,2022,96650000,6303
3146107,2022,7305999000,74821
3147956,2022,56689000,4837
3151107,2022,612887000,11077
3151305,2022,209329000,11610
3151404,2022,736006000,26685
3158300,2022,214152000,6691
3168606,2022,3051476000,137418
3170750,2022,385320000,6969
3203809,2022,250614000,13745
3205176,2022,525704000,13728
3301900,2022,5640941000,224267
3302106,2022,685897000,22919
3305554,2022,4240104000,80596
3504909,2022,236093000,9969
3513504,2022,28715658000,112476
3515608,2022,221149000,5942
3524600,2022,579595000,16097
3530409,2022,209299000,4669
3542206,2022,1724783000,28588
3543600,2022,207289000,4049
3548807,2022,18128059000,165655
3552007,2022,101329000,6186
3552106,2022,1269084000,40122
3552809,2022,10975626000,273542
3554904,2022,130745000,6804
4102406,2022,1123358000,31273
4102901,2022,527648000,15533
4104303,2022,5697718000,99432
4110409,2022,687611000,4448
4114609,2022,3631244000,55836
4116604,2022,102392000,3280
4119301,2022,1799285000,29886
4122305,2022,1363742000,31324
4124020,2022,678677000,13174
4201406,2022,2693789000,71922
4208401,2022,1229483000,16638
4300604,2022,3529384000,187315
4300877,2022,289317000,8525
4304622,2022,233000000,1733
4305371,2022,127993000,2768
4311130,2022,239812000,3349
4312450,2022,145055000,6046
4312955,2022,139367000,2042
4315354,2022,161878000,3910
4317608,2022,1909247000,42947
4318606,2022,422709000,6834
4322558,2022,66961000,2004
5003207,2022,3858947000,96268
5003306,2022,1273342000,32151
5102678,2022,5239952000,44585
5102850,2022,217319000,7506
5106216,2022,972702000,11707
5203939,2022,63515000,2732
5213087,2022,1104594000,27075
1301001,2022,406023000,28742
1302801,2022,181102000,15529
1506203,2022,732524000,44772
1507458,2022,937038000,24255
1600550,2022,82807000,3803
1703008,2022,149213000,7880
1712504,2022,336342000,4615
1716208,2022,329732000,10542
1720853,2022,160088000,1577
1720978,2022,162121000,2456
2103174,2022,213798000,16267
2103752,2022,218595000,14404
2106755,2022,538577000,23864
2107001,2022,104605000,9106
2111003,2022,145858000,18544
2200053,2022,69703000,6420
2205300,2022,61917000,4497
2302503,2022,1009688000,51090
2308005,2022,441702000,37697
2310506,2022,411066000,40187
2410306,2022,137082000,10125
2412906,2022,120594000,9972
2413003,2022,90507000,6310
2503308,2022,134515000,9151
2504033,2022,87593000,6970
2512077,2022,52955000,4006
2513208,2022,64859000,5947
2513968,2022,39036000,2595
2514503,2022,255978000,19067
2600807,2022,256376000,20674
2602209,2022,387053000,37629
2603926,2022,102753000,12239
2705101,2022,371511000,23857
2708709,2022,282989000,8482
2800670,2022,365383000,24636
2803005,2022,588847000,40678
2915700,2022,101927000,7051
2930204,2022,1493924000,38154
2933257,2022,100789000,6003
3102050,2022,139707000,5795
3109808,2022,158179000,2315
3112307,2022,1025592000,39626
3122355,2022,221543000,6321
3126109,2022,2661730000,68248
3135001,2022,126244000,3092
3138674,2022,191968000,6956
3138906,2022,117258000,6487
3144656,2022,175808000,10588
3145455,2022,161674000,5385
3148202,2022,134240000,5576
3152808,2022,1565416000,28342
3156601,2022,123944000,10298
3160009,2022,68080000,3769
3161700,2022,379298000,7375
3200706,2022,400926000,10540
3203601,2022,108803000,5466
3303203,2022,3389447000,146774
3304201,2022,11663534000,129612
3504800,2022,311241000,9596
3512100,2022,473153000,6629
3517109,2022,138649000,4138
3518305,2022,1650452000,31236
3521101,2022,985604000,6831
3524105,2022,2208547000,37571
3526308,2022,83002000,5083
3526506,2022,180411000,9689
3527405,2022,541971000,20061
3533809,2022,121966000,2512
3535705,2022,341514000,6099
3542701,2022,253225000,6404
3554656,2022,37807000,2046
4108551,2022,81118000,2977
4110003,2022,234416000,5338
4115507,2022,108802000,4699
4116901,2022,1085730000,26585
4117214,2022,128119000,4184
4122156,2022,507374000,13929
4123600,2022,58924000,1748
4202404,2022,22791289000,361261
4215307,2022,343522000,7489
4215505,2022,678194000,15546
4301800,2022,253630000,4831
4304853,2022,54403000,1368
4305603,2022,241830000,3258
4305934,2022,45945000,1607
4306106,2022,4121143000,58913
4310603,2022,1751877000,35768
4311205,2022,1411167000,18226
4311718,2022,282138000,4425
4313086,2022,95083000,2343
4315313,2022,145778000,1552
4316402,2022,1155785000,36630
4316907,2022,9799721000,271735
4318101,2022,487080000,17618
4318200,2022,1035535000,21893
4322251,2022,492126000,5029
4322376,2022,72706000,1995
4322707,2022,879952000,26710
5000856,2022,1013830000,10729
5003801,2022,730287000,20609
5004403,2022,474388000,8404
5006275,2022,1545566000,5510
5102694,2022,299805000,4485
5105150,2022,1538462000,45869
5106240,2022,3432071000,11530
5107354,2022,1039023000,5964
5204250,2022,987682000,7782
5204805,2022,898585000,7422
5209606,2022,85602000,3354
5220702,2022,106619000,2927
1200179,2022,717612000,10392
1400233,2022,276635000,10656
1500131,2022,126585000,6136
1501204,2022,694648000,51641
1506807,2022,7764936000,331942
1701051,2022,49247000,2876
1705508,2022,1119264000,34233
1711100,2022,69211000,2404
1713601,2022,330390000,5694
1713809,2022,94883000,4872
1720150,2022,33019000,1783
1721257,2022,111988000,1909
2100709,2022,236142000,25322
2101905,2022,158758000,19584
2101939,2022,105329000,5840
2104107,2022,423550000,12640
2107456,2022,128664000,13577
2111722,2022,100254000,8784
2201804,2022,51901000,4078
2204303,2022,129709000,10259
2207108,2022,31362000,2637
2306009,2022,211262000,14001
2308104,2022,640789000,45561
2308401,2022,586551000,36822
2311900,2022,164970000,13854
2312304,2022,710000000,47640
2400505,2022,178559000,13640
2410207,2022,91230000,7601
2411403,2022,179803000,12456
2413359,2022,976555000,13091
2500106,2022,95193000,9335
2504900,2022,209447000,17095
2513158,2022,81961000,7670
2515807,2022,65848000,6828
2601706,2022,3276284000,79507
2603900,2022,198852000,18644
2605301,2022,362060000,31843
2614808,2022,240652000,23902
2701100,2022,643725000,9603
2707008,2022,50767000,2731
2801405,2022,458584000,19939
2900405,2022,159896000,14497
2900504,2022,89980000,10604
2903706,2022,130838000,13690
2905206,2022,1154745000,52012
2911907,2022,286124000,24607
2917359,2022,1665178000,9275
2925105,2022,622825000,48293
2925402,2022,130209000,10274
2928703,2022,2737852000,103055
2928950,2022,97825000,8426
2933455,2022,194369000,12968
3100708,2022,238191000,2108
3105608,2022,3873293000,125317
3107604,2022,230720000,4474
3108800,2022,157987000,4441
3118205,2022,534105000,6694
3118403,2022,549039000,20824
3120201,2022,320609000,12197
3131505,2022,198705000,9135
3133808,2022,5324955000,97669
3141207,2022,99498000,3814
3143500,2022,481821000,9067
3145703,2022,37446000,2027
3146503,2022,628905000,8142
3147600,2022,663760000,15515
3149002,2022,57946000,2757
3149200,2022,271187000,3344
3149408,2022,32643000,1810
3153608,2022,265396000,11466
3161502,2022,290356000,10282
3162005,2022,1110721000,23959
3163607,2022,57196000,2753
3169356,2022,2645025000,28895
3200102,2022,704170000,30684
3202108,2022,407120000,21992
3202702,2022,389505000,13589
3302908,2022,760561000,26582
3306107,2022,3044054000,68088
3500550,2022,254817000,7177
3515657,2022,79803000,1656
3526100,2022,379655000,17154
3527207,2022,4172744000,84855
3531100,2022,1396444000,61951
3532207,2022,741379000,5713
3532504,2022,312975000,9699
3542503,2022,197943000,7662
3543253,2022,114005000,7450
3550902,2022,531982000,13442
3554508,2022,2473359000,37663
4101655,2022,133536000,3527
4103156,2022,126393000,3980
4107520,2022,65714000,1849
4113205,2022,2541266000,45003
4114500,2022,633793000,14240
4118808,2022,372908000,13346
4119400,2022,1368119000,23651
4201000,2022,214198000,8285
4209706,2022,375557000,11472
4211306,2022,7166303000,86401
4215752,2022,101831000,2684
4215802,2022,4807396000,83277
4216354,2022,397289000,4463
4217105,2022,125067000,3405
4306551,2022,70196000,2562
4310504,2022,239122000,7482
4315073,2022,40675000,1560
4315750,2022,147174000,4473
4316709,2022,981525000,8122
4319356,2022,104627000,3548
4320602,2022,126366000,3406
4321006,2022,588432000,10592
5002308,2022,1056555000,11579
5003108,2022,139570000,4783
5003900,2022,161690000,3539
5004106,2022,360936000,9940
5006259,2022,267858000,4721
5006408,2022,390021000,6941
5006606,2022,4682122000,92017
5104500,2022,105729000,2213
5212600,2022,96454000,2561
5213756,2022,1836670000,12521
1100148,2022,641839000,15679
1200104,2022,820793000,26000
1200393,2022,177517000,10735
1302306,2022,351355000,25172
1304005,2022,378318000,11559
1503044,2022,566641000,17898
1506104,2022,486677000,10851
1716307,2022,93067000,4043
1718899,2022,222463000,2219
2110658,2022,472476000,7992
2111763,2022,197144000,14700
2203107,2022,131510000,10503
2203305,2022,292740000,16352
2204204,2022,93403000,8237
2205581,2022,98558000,4810
2304004,2022,236193000,20953
2306801,2022,165067000,10356
2311801,2022,1332638000,72928
2402907,2022,46989000,4237
2403905,2022,36904000,2700
2408953,2022,211825000,10351
2410256,2022,172748000,5228
2414209,2022,578304000,16929
2501500,2022,320677000,23134
2504504,2022,77146000,6451
2507101,2022,234764000,18382
2507309,2022,192521000,14477
2509156,2022,87286000,6705
2515906,2022,70089000,4885
2602803,2022,578159000,52097
2612703,2022,137961000,14013
2805703,2022,573817000,26618
2806305,2022,217036000,13616
2806909,2022,52946000,3243
2910107,2022,157647000,11884
2913309,2022,64299000,6190
2916609,2022,110955000,10279
2923050,2022,114669000,10660
2925808,2022,282522000,25988
2926657,2022,117927000,9740
3101201,2022,133882000,6233
3114501,2022,484160000,18003
3116407,2022,222237000,4658
3122801,2022,46945000,3095
3127800,2022,525199000,13901
3138005,2022,98942000,5963
3141405,2022,276314000,20156
3142809,2022,830859000,20170
3151008,2022,157971000,9120
3161809,2022,328833000,11770
3164308,2022,357530000,7129
3203700,2022,463826000,18153
3502705,2022,982326000,24585
3503000,2022,172550000,5420
3505302,2022,1760476000,34346
3506300,2022,482828000,11607
3509452,2022,176896000,5954
3511201,2022,170229000,7003
3516002,2022,289807000,12958
3519709,2022,2676377000,75605
3519808,2022,236126000,7819
3521705,2022,1204811000,17983
3524402,2022,17761835000,240275
3525706,2022,1642067000,36633
3527009,2022,321980000,7014
3533908,2022,3126541000,55074
3539202,2022,1226916000,25348
3542602,2022,2726881000,59947
3550506,2022,235146000,7217
3551801,2022,363320000,12730
3554953,2022,193508000,6778
4102505,2022,232714000,10795
4107405,2022,320674000,5999
4108700,2022,161295000,5641
4119251,2022,62528000,2761
4119806,2022,407895000,14374
4204152,2022,83431000,2805
4208500,2022,1400352000,26525
4213807,2022,239795000,8270
4218350,2022,179963000,3782
4301701,2022,303206000,7144
4305173,2022,217108000,9178
4305405,2022,241092000,3913
4305447,2022,142420000,4597
4309001,2022,939756000,16013
4311734,2022,79330000,3131
4311759,2022,350110000,6801
4316105,2022,431808000,9777
4322186,2022,69335000,1374
4322350,2022,61154000,1170
4322525,2022,124468000,3150
5100201,2022,2559709000,29219
5106174,2022,182489000,4200
5107883,2022,127712000,1800
5108501,2022,1476865000,12800
5108808,2022,202283000,4590
5204201,2022,40830000,1405
5205497,2022,1207175000,91767
5210406,2022,2164544000,44734
5214002,2022,948329000,14750
5217302,2022,723535000,26690
5222302,2022,457512000,5815
1100304,2022,4515120000,95832
1300706,2022,576051000,35447
1301506,2022,209889000,17186
1304401,2022,262906000,23945
1400159,2022,705965000,13923
1500206,2022,1242612000,59023
1501600,2022,232989000,12622
2104305,2022,977590000,10186
2104404,2022,171046000,17206
2110237,2022,105333000,10567
2200251,2022,75806000,6819
2202752,2022,79558000,6150
2202851,2022,48788000,4250
2205904,2022,60167000,5209
2206720,2022,113043000,10262
2209153,2022,46884000,3435
2209203,2022,849997000,6087
2209906,2022,66617000,6114
2210391,2022,32902000,2829
2300309,2022,604192000,44962
2303204,2022,271670000,26320
2305605,2022,347468000,24024
2306108,2022,251621000,23915
2307635,2022,208238000,16896
2313757,2022,194961000,17470
2404309,2022,600066000,11938
2409605,2022,43026000,2441
2503803,2022,81716000,5753
2506509,2022,43684000,3242
2509370,2022,34676000,2543
2511202,2022,695261000,29662
2601607,2022,612708000,18301
2604502,2022,259386000,20546
2607307,2022,364184000,29009
2615508,2022,184770000,13867
2615607,2022,640192000,30321
2615904,2022,91119000,8005
2707503,2022,254627000,20082
2707701,2022,1612080000,93927
2708303,2022,462590000,20813
2804458,2022,126197000,9232
2904902,2022,518096000,29250
2910727,2022,3948116000,113710
2915007,2022,129630000,13472
2917607,2022,750299000,45964
2922755,2022,106669000,6501
2923357,2022,281119000,19243
2927507,2022,199498000,20952
2927606,2022,143420000,14965
2930808,2022,157653000,17054
3100401,2022,75588000,3909
3104908,2022,399930000,18366
3109006,2022,2704307000,38915
3111408,2022,810469000,8466
3111606,2022,924910000,26105
3119104,2022,563276000,23532
3120805,2022,374480000,15362
3123007,2022,370655000,10007
3126802,2022,77423000,5640
3133303,2022,355199000,19151
3150000,2022,48574000,3570
3152600,2022,438624000,6566
3156304,2022,545499000,8664
3159506,2022,294767000,5826
3168101,2022,643071000,4118
3168507,2022,227665000,12255
3170909,2022,199299000,18840
3201506,2022,4427119000,120033
3503158,2022,47563000,2330
3507605,2022,9125117000,176811
3514403,2022,1626666000,45474
3519253,2022,185128000,8010
3527306,2022,19241992000,51847
3529906,2022,471306000,18553
3535101,2022,158111000,9650
3536208,2022,661857000,19233
3536901,2022,84614000,2787
3540754,2022,333132000,20392
3549003,2022,50205000,2602
3549508,2022,281274000,7626
3549706,2022,2619386000,52205
4100459,2022,106033000,3590
4100806,2022,449849000,10326
4114401,2022,1719811000,16603
4114807,2022,2758390000,41851
4117107,2022,597028000,12923
4122404,2022,4186826000,71670
4126678,2022,442629000,10707
4201653,2022,184169000,2510
4203501,2022,487077000,9623
4204608,2022,11211117000,214493
4205357,2022,79686000,1783
4205506,2022,1386572000,33481
4206504,2022,2908383000,46711
4207700,2022,518696000,7816
4210100,2022,3025376000,55286
4213153,2022,152930000,2946
4214805,2022,4306891000,72587
4301750,2022,157244000,5889
4302204,2022,313737000,6966
4302709,2022,545590000,19084
4304671,2022,392772000,3991
4305900,2022,359354000,6144
4306734,2022,236103000,4470
4308433,2022,53273000,2393
4312054,2022,123507000,3969
4312401,2022,6467582000,64322
4313466,2022,65005000,1646
5005400,2022,5775525000,45047
5006358,2022,241040000,12921
5103502,2022,5401805000,21941
5104807,2022,1401159000,28569
5105101,2022,1555633000,34906
5105903,2022,1181391000,15492
5219738,2022,161394000,7386
5220157,2022,207648000,4837
1302009,2022,173994000,10162
1502202,2022,1598656000,70394
1505031,2022,1280247000,33638
1505486,2022,1071885000,41097
1711951,2022,82843000,3516
1714302,2022,70455000,4521
1717206,2022,102183000,2282
2100055,2022,4148953000,106550
2104073,2022,133185000,8048
2106805,2022,121873000,13978
2110302,2022,3117474000,14304
2201929,2022,61163000,5913
2202133,2022,68259000,6020
2202711,2022,51049000,4911
2203701,2022,538674000,40970
2311702,2022,213295000,18606
2406106,2022,391757000,17793
2406304,2022,90591000,7338
2413557,2022,56138000,4659
2517001,2022,95804000,9124
2601508,2022,100935000,10378
2610103,2022,84020000,7031
2611002,2022,1499748000,34161
2612554,2022,119283000,12106
2616506,2022,193887000,11611
2703759,2022,341154000,9470
2705606,2022,199091000,10020
2800100,2022,39348000,2170
2806503,2022,58258000,3937
2918100,2022,611471000,37626
2919702,2022,251739000,21599
2924009,2022,4009274000,112870
2924108,2022,56138000,6235
2933604,2022,560495000,44757
3102308,2022,361982000,15059
3106200,2022,115381698000,2315560
3115607,2022,24733000,1081
3116704,2022,151928000,7117
3120151,2022,78615000,5265
3130903,2022,501843000,22692
3133709,2022,3079752000,12966
3134202,2022,4387180000,102217
3141504,2022,81971000,5606
3142700,2022,179715000,14060
3152170,2022,129538000,10883
3162708,2022,286699000,23910
3169307,2022,3283951000,75485
3203346,2022,603569000,17641
3203353,2022,367196000,12387
3300407,2022,6513674000,169894
3300902,2022,459442000,14616
3501301,2022,820451000,27255
3501707,2022,1376814000,33019
3507753,2022,78574000,2565
3511508,2022,2566786000,44695
3522109,2022,2611455000,112476
3522406,2022,4196751000,89728
3528007,2022,636544000,16829
3529401,2022,24111461000,418261
3533205,2022,207949000,4609
3535309,2022,1256952000,19594
3553005,2022,391498000,12669
4100905,2022,122957000,4762
4101200,2022,948884000,18091
4104055,2022,207893000,4027
4113601,2022,264717000,4601
4119103,2022,922346000,13655
4119152,2022,8558771000,127019
4121406,2022,748454000,19247
4122206,2022,1649518000,37558
4122909,2022,112749000,5192
4125308,2022,321717000,5168
4202438,2022,131812000,3515
4202859,2022,259027000,4026
4203402,2022,304909000,7257
4207684,2022,378147000,7730
4208005,2022,487919000,7067
4212056,2022,181020000,2561
4215901,2022,228605000,2946
4217154,2022,52062000,1781
4305850,2022,154516000,2211
4305871,2022,181360000,2822
4306007,2022,493119000,12886
4310413,2022,73658000,2014
4310553,2022,90323000,2995
4310579,2022,89665000,1937
4311122,2022,84089000,3690
4315107,2022,204759000,9938
4318051,2022,114439000,2754
4323770,2022,255847000,3098
5004809,2022,191238000,8148
5005707,2022,2882132000,50457
5200258,2022,2814337000,225693
5201405,2022,19197776000,527796
5201801,2022,215373000,11890
5204557,2022,93321000,4507
5208905,2022,760982000,24071
5212006,2022,105008000,2924
5214101,2022,92786000,3564
5214838,2022,837462000,12815
5222203,2022,194803000,4215
1100940,2022,519136000,14863
1300839,2022,195341000,13469
1301308,2022,522891000,23549
1500859,2022,687043000,31850
1503408,2022,201526000,10325
1703305,2022,157713000,4038
2101707,2022,753456000,65589
2105476,2022,139195000,17076
2302008,2022,262523000,19381
2304400,2022,81362333000,2428708
2305266,2022,144293000,11956
2310258,2022,643388000,32216
2401909,2022,197692000,3268
2409407,2022,798632000,30479
2409803,2022,178730000,13824
2413102,2022,73627000,5965
2413805,2022,37505000,2338
2501609,2022,156129000,12904
2502508,2022,265030000,17598
2503704,2022,1425034000,63239
2504405,2022,234853000,18260
2505238,2022,78110000,6251
2508208,2022,93703000,7819
2510709,2022,32130000,2463
2604601,2022,289546000,24587
2610202,2022,249258000,22991
2909604,2022,218507000,19729
2913457,2022,225550000,13151
2919058,2022,84401000,7494
2920601,2022,430082000,35859
2932309,2022,233221000,16094
3102902,2022,189738000,11095
3103900,2022,414182000,9199
3107802,2022,200949000,14536
3108602,2022,443176000,32025
3111705,2022,86363000,4715
3120003,2022,45590000,2875
3128600,2022,918639000,6539
3128907,2022,333131000,8478
3132602,2022,65478000,3690
3132800,2022,40713000,2142
3136009,2022,180592000,13888
3136603,2022,134152000,5909
3137908,2022,55311000,3184
3143104,2022,2116369000,47692
3143609,2022,54493000,2411
3150208,2022,66897000,3976
3157906,2022,545007000,16395
3161007,2022,357693000,17392
3167400,2022,158829000,6179
3301207,2022,620952000,17198
3303005,2022,725936000,26881
3303302,2022,88716289000,481749
3501806,2022,141692000,5870
3503950,2022,44377000,1842
3507803,2022,971558000,25201
3509908,2022,286747000,12289
3513405,2022,3815247000,74961
3517802,2022,280625000,7441
3521804,2022,997077000,25180
3522901,2022,1235795000,13659
3524204,2022,174902000,6221
3526001,2022,878756000,20448
3529708,2022,1079729000,19441
3531209,2022,284876000,8627
3538808,2022,976906000,29436
3540309,2022,115084000,2387
3543501,2022,102812000,5599
3546009,2022,323281000,13975
3546801,2022,1947788000,53174
3549201,2022,55919000,2580
4101507,2022,5102660000,119138
4106506,2022,895507000,23331
4115408,2022,644726000,15901
4116208,2022,415709000,18309
4121257,2022,98712000,4221
4126652,2022,168631000,3440
4200101,2022,1018506000,17392
4201604,2022,137049000,3556
4201802,2022,140200000,3227
4205605,2022,123185000,3210
4205704,2022,863321000,29959
4209508,2022,524621000,7932
4212007,2022,330780000,7605
4215356,2022,99146000,3632
4302006,2022,222739000,9296
4302055,2022,45886000,2082
4302220,2022,230224000,2229
4303806,2022,330121000,5284
4306205,2022,663727000,11600
4306379,2022,180078000,2806
4306973,2022,202452000,3054
4307302,2022,273787000,6787
4309506,2022,284710000,7415
4313953,2022,552950000,10212
4315958,2022,90148000,2291
4317251,2022,45553000,1505
4320354,2022,150052000,5306
4321451,2022,1779423000,32797
4321477,2022,156601000,5129
5003454,2022,576103000,13663
5005004,2022,1067857000,23981
5106307,2022,2601146000,26423
5107008,2022,1203312000,23283
5107792,2022,1165372000,4099
5108204,2022,275071000,4164
5204300,2022,997750000,13774
5206404,2022,613757000,17065
5209150,2022,283453000,4390
5214051,2022,218704000,6189
5218052,2022,432393000,4070
5221080,2022,41892000,2701
1100296,2022,262243000,7419
1300904,2022,177303000,16869
1301704,2022,960741000,57473
1400506,2022,343559000,8858
1500909,2022,405345000,44573
1503101,2022,398199000,31786
1504901,2022,395396000,45368
1508001,2022,1297602000,67585
1705102,2022,165622000,3117
1713700,2022,74643000,2396
2109551,2022,133865000,7420
2109601,2022,481119000,38475
2111953,2022,59316000,4985
2112001,2022,3322534000,8862
2202109,2022,63551000,4938
2210375,2022,24474000,2309
2303931,2022,192951000,12113
2304350,2022,310510000,24173
2305001,2022,728027000,42053
2310605,2022,142781000,8972
2311207,2022,115651000,8833
2405306,2022,96939000,9051
2408300,2022,631950000,34269
2411700,2022,55558000,3792
2411809,2022,68979000,3492
2506103,2022,120961000,11049
2510204,2022,63672000,5787
2512507,2022,688426000,47658
2514107,2022,45782000,4263
2514453,2022,69571000,5891
2515971,2022,121745000,8236
2516201,2022,1466568000,67259
2600708,2022,435531000,35741
2603207,2022,411350000,28827
2606903,2022,117173000,11081
2607950,2022,124767000,10247
2613305,2022,193748000,20037
2705804,2022,93248000,8349
2801900,2022,63884000,3824
2805307,2022,159528000,7913
2806701,2022,1175117000,95612
2900702,2022,5150946000,151055
2906808,2022,442763000,37439
2907202,2022,930299000,72086
2915304,2022,139385000,6347
2917706,2022,865035000,32703
2918209,2022,162566000,13629
2919405,2022,155601000,11834
2928901,2022,9514922000,32828
3100104,2022,179485000,6272
3101805,2022,100345000,6903
3107901,2022,185410000,12649
3121258,2022,528671000,10494
3121407,2022,298081000,7653
3136801,2022,56559000,3768
3146552,2022,64105000,5551
3153301,2022,40084000,3071
3157401,2022,109625000,4673
3169000,2022,387031000,16185
3170438,2022,148297000,3828
3201407,2022,1300851000,36930
3203163,2022,225609000,11094
3204401,2022,260345000,11069
3205069,2022,798302000,23831
3300704,2022,15453319000,222161
3303708,2022,1254488000,42063
3305000,2022,12793325000,36573
3305505,2022,75409090000,89559
3508108,2022,646239000,17210
3520905,2022,583771000,13712
3530805,2022,7317579000,92558
3532157,2022,156852000,2660
3532702,2022,103610000,4750
3541059,2022,132255000,5126
3542404,2022,1123239000,20145
3543204,2022,295844000,4677
3545506,2022,378966000,3645
3546108,2022,101021000,2598
3546702,2022,3508437000,23611
3549250,2022,52815000,1846
3549409,2022,2485889000,48558
3550100,2022,1482433000,37289
3551306,2022,424963000,3130
4100400,2022,2074574000,119825
4103958,2022,168306000,3936
4106308,2022,1003639000,17470
4107157,2022,115173000,4557
