ano,id_municipio,rede,etapa,ideb
2023,2102101,estadual,EF anos iniciais,NA
2023,2105708,estadual,EF anos iniciais,NA
2023,2201903,estadual,EF anos iniciais,NA
2023,2203305,estadual,EF anos iniciais,NA
2023,2207751,estadual,EF anos iniciais,NA
2023,2402808,estadual,EF anos iniciais,NA
2023,2415008,estadual,EF anos iniciais,NA
2023,2503803,estadual,EF anos iniciais,NA
2023,2513802,estadual,EF anos iniciais,NA
2023,2516805,estadual,EF anos iniciais,NA
2023,2601409,estadual,EF anos iniciais,NA
2023,2603454,estadual,EF anos iniciais,NA
2023,2604700,estadual,EF anos iniciais,NA
2023,2613503,estadual,EF anos iniciais,NA
2023,2703601,estadual,EF anos iniciais,NA
2023,2705507,estadual,EF anos iniciais,NA
2023,2806305,estadual,EF anos iniciais,NA
2023,2908507,estadual,EF anos iniciais,NA
2023,2910503,estadual,EF anos iniciais,NA
2023,2919306,estadual,EF anos iniciais,NA
2023,2920502,estadual,EF anos iniciais,NA
2023,2928406,estadual,EF anos iniciais,NA
2023,2932507,estadual,EF anos iniciais,NA
2023,3108701,estadual,EF anos iniciais,NA
2023,3108909,estadual,EF anos iniciais,NA
2023,3117836,municipal,EF anos iniciais,NA
2023,3122504,estadual,EF anos iniciais,NA
2023,3123106,estadual,EF anos iniciais,NA
2023,3127503,estadual,EF anos iniciais,NA
2023,3135456,municipal,EF anos iniciais,NA
2023,3151107,estadual,EF anos iniciais,NA
2023,3157252,estadual,EF anos iniciais,NA
2023,3300159,estadual,EF anos iniciais,NA
2023,3305109,estadual,EF anos iniciais,NA
2023,3505203,estadual,EF anos iniciais,NA
2023,3508405,estadual,EF anos iniciais,NA
2023,3520707,estadual,EF anos iniciais,NA
2023,3526803,estadual,EF anos iniciais,NA
2023,3537404,estadual,EF anos iniciais,NA
2023,3552106,estadual,EF anos iniciais,NA
2023,4116208,estadual,EF anos iniciais,NA
2023,4122156,estadual,EF anos iniciais,NA
2023,4213005,estadual,EF anos iniciais,NA
2023,4217808,municipal,EF anos iniciais,NA
2023,4301503,municipal,EF anos iniciais,NA
2023,4301651,estadual,EF anos iniciais,NA
2023,4305157,municipal,EF anos iniciais,NA
2023,4315453,estadual,EF anos iniciais,NA
2023,5004908,estadual,EF anos iniciais,NA
2023,5106455,estadual,EF anos iniciais,NA
2023,5106851,estadual,EF anos iniciais,NA
2023,5200134,estadual,EF anos iniciais,NA
2023,5212709,estadual,EF anos iniciais,NA
2023,5212808,estadual,EF anos iniciais,NA
2023,5218300,estadual,EF anos iniciais,NA
2023,5221809,estadual,EF anos iniciais,NA
2023,1100114,municipal,EF anos finais,NA
2023,1100155,municipal,EF anos finais,NA
2023,1600238,estadual,EF anos finais,NA
2023,1717909,municipal,EF anos finais,NA
2023,1718550,estadual,EF anos finais,NA
2023,2100105,estadual,EF anos finais,NA
2023,2102309,estadual,EF anos finais,NA
2023,2112605,estadual,EF anos finais,NA
2023,2203404,estadual,EF anos finais,NA
2023,2304905,estadual,EF anos finais,NA
2023,2309607,estadual,EF anos finais,NA
2023,2402105,estadual,EF anos finais,NA
2023,2413508,estadual,EF anos finais,NA
2023,2503555,estadual,EF anos finais,NA
2023,2506806,estadual,EF anos finais,NA
2023,2604502,estadual,EF anos finais,NA
2023,2606705,estadual,EF anos finais,NA
2023,2708105,estadual,EF anos finais,NA
2023,2807501,municipal,EF anos finais,NA
2023,2906204,estadual,EF anos finais,NA
2023,2908101,estadual,EF anos finais,NA
2023,2908408,municipal,EF anos finais,NA
2023,2913705,estadual,EF anos finais,NA
2023,2915106,estadual,EF anos finais,NA
2023,2925402,estadual,EF anos finais,NA
2023,2929909,estadual,EF anos finais,NA
2023,2930758,estadual,EF anos finais,NA
2023,2931905,estadual,EF anos finais,NA
2023,2932101,estadual,EF anos finais,NA
2023,3134707,municipal,EF anos finais,NA
2023,3162922,estadual,EF anos finais,NA
2023,3171501,estadual,EF anos finais,NA
2023,3201704,municipal,EF anos finais,NA
2023,3204302,estadual,EF anos finais,NA
2023,3544202,estadual,EF anos finais,NA
2023,4108106,estadual,EF anos finais,NA
2023,4208609,municipal,EF anos finais,NA
2023,4302238,municipal,EF anos finais,NA
2023,4306130,estadual,EF anos finais,NA
2023,4311007,municipal,EF anos finais,NA
2023,4321956,estadual,EF anos finais,NA
2023,5003751,municipal,EF anos finais,NA
2023,5007505,municipal,EF anos finais,NA
2023,5102850,municipal,EF anos finais,NA
2023,5103007,municipal,EF anos finais,NA
2023,5107875,municipal,EF anos finais,NA
2023,5202353,municipal,EF anos finais,NA
2023,1600303,federal,EM,NA
2023,2105203,estadual,EM,NA
2023,2403103,federal,EM,NA
2023,2504603,estadual,EM,NA
2023,2611101,federal,EM,NA
2023,2802106,federal,EM,NA
2023,2920205,municipal,EM,NA
2023,3115607,estadual,EM,NA
2023,3148004,federal,EM,NA
2023,3155801,estadual,EM,NA
2023,3157401,estadual,EM,NA
2023,3520202,estadual,EM,NA
2023,3548906,federal,EM,NA
2023,4105904,estadual,EM,NA
2023,4205803,estadual,EM,NA
2023,4209706,estadual,EM,NA
2023,4210803,estadual,EM,NA
2023,4219606,estadual,EM,NA
2023,4301008,estadual,EM,NA
2023,4303202,estadual,EM,NA
2023,4313003,estadual,EM,NA
2023,4313953,estadual,EM,NA
2023,4315131,estadual,EM,NA
2023,4322376,estadual,EM,NA
2023,4323606,estadual,EM,NA
2023,1200013,estadual,EF anos iniciais,NA
2023,1501253,municipal,EF anos iniciais,NA
2023,1504109,estadual,EF anos iniciais,NA
2023,1703073,estadual,EF anos iniciais,NA
2023,2101707,estadual,EF anos iniciais,NA
2023,2103000,estadual,EF anos iniciais,NA
2023,2202901,estadual,EF anos iniciais,NA
2023,2206407,estadual,EF anos iniciais,NA
2023,2209203,estadual,EF anos iniciais,NA
2023,2210409,estadual,EF anos iniciais,NA
2023,2403301,estadual,EF anos iniciais,NA
2023,2406106,estadual,EF anos iniciais,NA
2023,2500601,estadual,EF anos iniciais,NA
2023,2507606,estadual,EF anos iniciais,NA
2023,2511103,estadual,EF anos iniciais,NA
2023,2701209,estadual,EF anos iniciais,NA
2023,2702603,estadual,EF anos iniciais,NA
2023,2709202,estadual,EF anos iniciais,NA
2023,2910404,estadual,EF anos iniciais,NA
2023,2930402,estadual,EF anos iniciais,NA
2023,3110004,estadual,EF anos iniciais,NA
2023,3111200,estadual,EF anos iniciais,NA
2023,3121407,estadual,EF anos iniciais,NA
2023,3123601,estadual,EF anos iniciais,NA
2023,3131604,municipal,EF anos iniciais,NA
2023,3144656,estadual,EF anos iniciais,NA
2023,3149952,estadual,EF anos iniciais,NA
2023,3157302,estadual,EF anos iniciais,NA
2023,3160207,estadual,EF anos iniciais,NA
2023,3162658,estadual,EF anos iniciais,NA
2023,3162658,municipal,EF anos iniciais,NA
2023,3162807,estadual,EF anos iniciais,NA
2023,3170800,estadual,EF anos iniciais,NA
2023,3205036,estadual,EF anos iniciais,NA
2023,3303500,estadual,EF anos iniciais,NA
2023,3512605,estadual,EF anos iniciais,NA
2023,3518107,estadual,EF anos iniciais,NA
2023,4108601,estadual,EF anos iniciais,NA
2023,4204152,estadual,EF anos iniciais,NA
2023,4208609,estadual,EF anos iniciais,NA
2023,4303806,municipal,EF anos iniciais,NA
2023,4307104,estadual,EF anos iniciais,NA
2023,4309506,municipal,EF anos iniciais,NA
2023,4314134,estadual,EF anos iniciais,NA
2023,4322525,estadual,EF anos iniciais,NA
2023,5204656,estadual,EF anos iniciais,NA
2023,5209200,estadual,EF anos iniciais,NA
2023,5222054,estadual,EF anos iniciais,NA
2023,1716505,municipal,EF anos finais,NA
2023,2106607,estadual,EF anos finais,NA
2023,2201507,municipal,EF anos finais,NA
2023,2204600,estadual,EF anos finais,NA
2023,2305332,estadual,EF anos finais,NA
2023,2501203,estadual,EF anos finais,NA
2023,2601300,estadual,EF anos finais,NA
2023,2703502,estadual,EF anos finais,NA
2023,2704500,estadual,EF anos finais,NA
2023,2708303,estadual,EF anos finais,NA
2023,2902609,estadual,EF anos finais,NA
2023,2902807,estadual,EF anos finais,NA
2023,2908507,estadual,EF anos finais,NA
2023,2918209,estadual,EF anos finais,NA
2023,2918605,estadual,EF anos finais,NA
2023,2920700,municipal,EF anos finais,NA
2023,2923902,estadual,EF anos finais,NA
2023,2931301,estadual,EF anos finais,NA
2023,3139904,estadual,EF anos finais,NA
2023,3140605,municipal,EF anos finais,NA
2023,3305752,estadual,EF anos finais,NA
2023,3531100,estadual,EF anos finais,NA
2023,3535002,estadual,EF anos finais,NA
2023,3542909,estadual,EF anos finais,NA
2023,3551801,municipal,EF anos finais,NA
2023,4210001,municipal,EF anos finais,NA
2023,4214201,estadual,EF anos finais,NA
2023,4216909,estadual,EF anos finais,NA
2023,4217808,estadual,EF anos finais,NA
2023,4305975,estadual,EF anos finais,NA
2023,4311718,municipal,EF anos finais,NA
2023,4312377,estadual,EF anos finais,NA
2023,4315503,municipal,EF anos finais,NA
2023,5000708,municipal,EF anos finais,NA
2023,5103437,municipal,EF anos finais,NA
2023,5105200,municipal,EF anos finais,NA
2023,5107958,municipal,EF anos finais,NA
2023,1200435,estadual,EM,NA
2023,2104081,estadual,EM,NA
2023,2406700,estadual,EM,NA
2023,2616407,municipal,EM,NA
2023,2800605,estadual,EM,NA
2023,2915502,estadual,EM,NA
2023,3142205,estadual,EM,NA
2023,3147006,federal,EM,NA
2023,4204251,estadual,EM,NA
2023,4207106,estadual,EM,NA
2023,4209300,municipal,EM,NA
2023,4211009,estadual,EM,NA
2023,4216008,estadual,EM,NA
2023,4218806,estadual,EM,NA
2023,4311270,estadual,EM,NA
2023,5005251,estadual,EM,NA
2023,5102678,federal,EM,NA
2023,1200393,estadual,EF anos iniciais,NA
2023,1503101,estadual,EF anos iniciais,NA
2023,1702901,estadual,EF anos iniciais,NA
2023,2103208,estadual,EF anos iniciais,NA
2023,2104008,estadual,EF anos iniciais,NA
2023,2200053,estadual,EF anos iniciais,NA
2023,2201408,estadual,EF anos iniciais,NA
2023,2209971,estadual,EF anos iniciais,NA
2023,2407708,estadual,EF anos iniciais,NA
2023,2407906,estadual,EF anos iniciais,NA
2023,2500809,estadual,EF anos iniciais,NA
2023,2502508,estadual,EF anos iniciais,NA
2023,2503605,estadual,EF anos iniciais,NA
2023,2506400,estadual,EF anos iniciais,NA
2023,2509602,estadual,EF anos iniciais,NA
2023,2512002,estadual,EF anos iniciais,NA
2023,2517001,estadual,EF anos iniciais,NA
2023,2906402,estadual,EF anos iniciais,NA
2023,3105202,estadual,EF anos iniciais,NA
2023,3145109,estadual,EF anos iniciais,NA
2023,3151305,estadual,EF anos iniciais,NA
2023,3172103,estadual,EF anos iniciais,NA
2023,3301801,estadual,EF anos iniciais,NA
2023,3302452,estadual,EF anos iniciais,NA
2023,3304805,estadual,EF anos iniciais,NA
2023,3533106,estadual,EF anos iniciais,NA
2023,3539004,estadual,EF anos iniciais,NA
2023,3541000,estadual,EF anos iniciais,NA
2023,4100103,estadual,EF anos iniciais,NA
2023,4117057,estadual,EF anos iniciais,NA
2023,4213104,estadual,EF anos iniciais,NA
2023,4300851,estadual,EF anos iniciais,NA
2023,4300877,estadual,EF anos iniciais,NA
2023,4305306,estadual,EF anos iniciais,NA
2023,5007976,estadual,EF anos iniciais,NA
2023,5103106,estadual,EF anos iniciais,NA
2023,5108808,estadual,EF anos iniciais,NA
2023,5205521,estadual,EF anos iniciais,NA
2023,5209903,estadual,EF anos iniciais,NA
2023,5219357,estadual,EF anos iniciais,NA
2023,1100403,municipal,EF anos finais,NA
2023,1200500,municipal,EF anos finais,NA
2023,1400050,municipal,EF anos finais,NA
2023,1400456,municipal,EF anos finais,NA
2023,1712504,municipal,EF anos finais,NA
2023,2100436,estadual,EF anos finais,NA
2023,2106300,estadual,EF anos finais,NA
2023,2206704,estadual,EF anos finais,NA
2023,2207801,estadual,EF anos finais,NA
2023,2311603,estadual,EF anos finais,NA
2023,2405108,estadual,EF anos finais,NA
2023,2405108,municipal,EF anos finais,NA
2023,2408201,estadual,EF anos finais,NA
2023,2411601,estadual,EF anos finais,NA
2023,2511707,estadual,EF anos finais,NA
2023,2601003,estadual,EF anos finais,NA
2023,2603603,estadual,EF anos finais,NA
2023,2604205,estadual,EF anos finais,NA
2023,2804508,estadual,EF anos finais,NA
2023,2900405,estadual,EF anos finais,NA
2023,2902401,estadual,EF anos finais,NA
2023,2914604,estadual,EF anos finais,NA
2023,2919306,estadual,EF anos finais,NA
2023,2930105,estadual,EF anos finais,NA
2023,3107000,estadual,EF anos finais,NA
2023,3129509,municipal,EF anos finais,NA
2023,3137403,estadual,EF anos finais,NA
2023,3138005,estadual,EF anos finais,NA
2023,3139805,municipal,EF anos finais,NA
2023,3152808,municipal,EF anos finais,NA
2023,3302007,estadual,EF anos finais,NA
2023,3303807,municipal,EF anos finais,NA
2023,3303906,estadual,EF anos finais,NA
2023,3551306,estadual,EF anos finais,NA
2023,3552809,municipal,EF anos finais,NA
2023,4203253,estadual,EF anos finais,NA
2023,4212106,municipal,EF anos finais,NA
2023,4216057,municipal,EF anos finais,NA
2023,4301859,municipal,EF anos finais,NA
2023,4305702,municipal,EF anos finais,NA
2023,4310330,estadual,EF anos finais,NA
2023,4312955,estadual,EF anos finais,NA
2023,4322103,municipal,EF anos finais,NA
2023,5000203,municipal,EF anos finais,NA
2023,5103106,municipal,EF anos finais,NA
2023,5201603,estadual,EF anos finais,NA
2023,5202155,municipal,EF anos finais,NA
2023,5203104,estadual,EF anos finais,NA
2023,5218789,municipal,EF anos finais,NA
2023,1100205,federal,EM,NA
2023,2109759,estadual,EM,NA
2023,2506004,federal,EM,NA
2023,3104205,federal,EM,NA
2023,3114402,estadual,EM,NA
2023,3129509,municipal,EM,NA
2023,3201209,federal,EM,NA
2023,4300406,municipal,EM,NA
2023,4305371,estadual,EM,NA
2023,4312708,estadual,EM,NA
2023,4313490,estadual,EM,NA
2023,5002001,estadual,EM,NA
2023,1100130,estadual,EF anos iniciais,NA
2023,1706001,estadual,EF anos iniciais,NA
2023,1706100,estadual,EF anos iniciais,NA
2023,1715754,estadual,EF anos iniciais,NA
2023,1718402,estadual,EF anos iniciais,NA
2023,1722107,estadual,EF anos iniciais,NA
2023,2101301,estadual,EF anos iniciais,NA
2023,2102309,estadual,EF anos iniciais,NA
2023,2110302,estadual,EF anos iniciais,NA
2023,2112308,estadual,EF anos iniciais,NA
2023,2206209,estadual,EF anos iniciais,NA
2023,2501500,estadual,EF anos iniciais,NA
2023,2501609,municipal,EF anos iniciais,NA
2023,2507507,federal,EF anos iniciais,NA
2023,2508802,estadual,EF anos iniciais,NA
2023,2515203,estadual,EF anos iniciais,NA
2023,2607604,estadual,EF anos iniciais,NA
2023,2609501,estadual,EF anos iniciais,NA
2023,2612703,estadual,EF anos iniciais,NA
2023,2707404,estadual,EF anos iniciais,NA
2023,2802205,estadual,EF anos iniciais,NA
2023,2908309,estadual,EF anos iniciais,NA
2023,2916609,estadual,EF anos iniciais,NA
2023,2920007,estadual,EF anos iniciais,NA
2023,2932903,estadual,EF anos iniciais,NA
2023,3120508,estadual,EF anos iniciais,NA
2023,3123809,estadual,EF anos iniciais,NA
2023,3131158,estadual,EF anos iniciais,NA
2023,3138906,estadual,EF anos iniciais,NA
2023,3150406,estadual,EF anos iniciais,NA
2023,3154309,estadual,EF anos iniciais,NA
2023,3170529,estadual,EF anos iniciais,NA
2023,3204302,estadual,EF anos iniciais,NA
2023,3204658,estadual,EF anos iniciais,NA
2023,3504503,estadual,EF anos iniciais,NA
2023,3513306,estadual,EF anos iniciais,NA
2023,3539400,estadual,EF anos iniciais,NA
2023,3540101,estadual,EF anos iniciais,NA
2023,3541505,estadual,EF anos iniciais,NA
2023,3548302,estadual,EF anos iniciais,NA
2023,4101150,municipal,EF anos iniciais,NA
2023,4109757,estadual,EF anos iniciais,NA
2023,4113601,municipal,EF anos iniciais,NA
2023,4114401,estadual,EF anos iniciais,NA
2023,4201307,estadual,EF anos iniciais,NA
2023,4204004,estadual,EF anos iniciais,NA
2023,4210209,municipal,EF anos iniciais,NA
2023,4212403,estadual,EF anos iniciais,NA
2023,4214706,municipal,EF anos iniciais,NA
2023,4301875,municipal,EF anos iniciais,NA
2023,4301925,estadual,EF anos iniciais,NA
2023,4302253,municipal,EF anos iniciais,NA
2023,4313003,estadual,EF anos iniciais,NA
2023,4315701,municipal,EF anos iniciais,NA
2023,5000906,estadual,EF anos iniciais,NA
2023,5006309,estadual,EF anos iniciais,NA
2023,5007935,estadual,EF anos iniciais,NA
2023,5209606,estadual,EF anos iniciais,NA
2023,5212907,estadual,EF anos iniciais,NA
2023,1703883,estadual,EF anos finais,NA
2023,2109700,estadual,EF anos finais,NA
2023,2110906,estadual,EF anos finais,NA
2023,2204105,estadual,EF anos finais,NA
2023,2209377,municipal,EF anos finais,NA
2023,2303204,estadual,EF anos finais,NA
2023,2304806,estadual,EF anos finais,NA
2023,2305209,estadual,EF anos finais,NA
2023,2306108,estadual,EF anos finais,NA
2023,2407500,municipal,EF anos finais,NA
2023,2412609,municipal,EF anos finais,NA
2023,2608107,estadual,EF anos finais,NA
2023,2608602,estadual,EF anos finais,NA
2023,2616407,estadual,EF anos finais,NA
2023,2803005,estadual,EF anos finais,NA
2023,2903706,estadual,EF anos finais,NA
2023,2906709,estadual,EF anos finais,NA
2023,2906857,estadual,EF anos finais,NA
2023,2919207,estadual,EF anos finais,NA
2023,2924306,estadual,EF anos finais,NA
2023,2932606,estadual,EF anos finais,NA
2023,2933455,estadual,EF anos finais,NA
2023,3150109,estadual,EF anos finais,NA
2023,3158102,municipal,EF anos finais,NA
2023,3158201,municipal,EF anos finais,NA
2023,3163003,municipal,EF anos finais,NA
2023,3171030,municipal,EF anos finais,NA
2023,3202504,municipal,EF anos finais,NA
2023,3302106,municipal,EF anos finais,NA
2023,3304110,estadual,EF anos finais,NA
2023,3502507,estadual,EF anos finais,NA
2023,3508900,municipal,EF anos finais,NA
2023,3509403,municipal,EF anos finais,NA
2023,3542701,municipal,EF anos finais,NA
2023,3548005,estadual,EF anos finais,NA
2023,4214201,municipal,EF anos finais,NA
2023,4218855,estadual,EF anos finais,NA
2023,4303673,estadual,EF anos finais,NA
2023,4315131,estadual,EF anos finais,NA
2023,4316451,municipal,EF anos finais,NA
2023,5006259,estadual,EF anos finais,NA
2023,5107305,municipal,EF anos finais,NA
2023,5204706,municipal,EF anos finais,NA
2023,5213772,municipal,EF anos finais,NA
2023,2105302,federal,EM,NA
2023,2517407,estadual,EM,NA
2023,2800308,federal,EM,NA
2023,2905701,federal,EM,NA
2023,2907301,estadual,EM,NA
2023,3540705,municipal,EM,NA
2023,3542602,federal,EM,NA
2023,4207403,estadual,EM,NA
2023,4310009,federal,EM,NA
2023,4312609,estadual,EM,NA
2023,4312906,estadual,EM,NA
2023,4315800,estadual,EM,NA
2023,5002308,estadual,EM,NA
2023,5005152,estadual,EM,NA
2023,5104203,estadual,EM,NA
2023,5209705,federal,EM,NA
2023,1501576,estadual,EF anos iniciais,NA
2023,1503002,estadual,EF anos iniciais,NA
2023,1600055,estadual,EF anos iniciais,NA
2023,1600550,estadual,EF anos iniciais,NA
2023,1710706,estadual,EF anos iniciais,NA
2023,2100907,estadual,EF anos iniciais,NA
2023,2106706,estadual,EF anos iniciais,NA
2023,2110708,estadual,EF anos iniciais,NA
2023,2112605,estadual,EF anos iniciais,NA
2023,2202059,estadual,EF anos iniciais,NA
2023,2204006,estadual,EF anos iniciais,NA
2023,2505105,estadual,EF anos iniciais,NA
2023,2505238,estadual,EF anos iniciais,NA
2023,2509909,estadual,EF anos iniciais,NA
2023,2511202,estadual,EF anos iniciais,NA
2023,2511400,estadual,EF anos iniciais,NA
2023,2615904,estadual,EF anos iniciais,NA
2023,2616001,estadual,EF anos iniciais,NA
2023,2706604,estadual,EF anos iniciais,NA
2023,2803104,estadual,EF anos iniciais,NA
2023,2924405,estadual,EF anos iniciais,NA
2023,3107703,estadual,EF anos iniciais,NA
2023,3131208,estadual,EF anos iniciais,NA
2023,3137106,estadual,EF anos iniciais,NA
2023,3167707,estadual,EF anos iniciais,NA
2023,3169000,estadual,EF anos iniciais,NA
2023,3171030,municipal,EF anos iniciais,NA
2023,3201407,estadual,EF anos iniciais,NA
2023,3301405,estadual,EF anos iniciais,NA
2023,3510807,estadual,EF anos iniciais,NA
2023,3520509,estadual,EF anos iniciais,NA
2023,3524808,estadual,EF anos iniciais,NA
2023,4108809,estadual,EF anos iniciais,NA
2023,4110003,municipal,EF anos iniciais,NA
2023,4200903,municipal,EF anos iniciais,NA
2023,4202503,municipal,EF anos iniciais,NA
2023,4206405,estadual,EF anos iniciais,NA
2023,4217550,estadual,EF anos iniciais,NA
2023,4301925,municipal,EF anos iniciais,NA
2023,4303558,estadual,EF anos iniciais,NA
2023,4319364,estadual,EF anos iniciais,NA
2023,4320552,estadual,EF anos iniciais,NA
2023,4321493,municipal,EF anos iniciais,NA
2023,5003454,estadual,EF anos iniciais,NA
2023,5003504,estadual,EF anos iniciais,NA
2023,5007406,estadual,EF anos iniciais,NA
2023,5107578,municipal,EF anos iniciais,NA
2023,5202809,estadual,EF anos iniciais,NA
2023,5219605,estadual,EF anos iniciais,NA
2023,1100288,municipal,EF anos finais,NA
2023,1301308,municipal,EF anos finais,NA
2023,2101806,estadual,EF anos finais,NA
2023,2108801,estadual,EF anos finais,NA
2023,2110401,estadual,EF anos finais,NA
2023,2206902,municipal,EF anos finais,NA
2023,2207207,estadual,EF anos finais,NA
2023,2300804,estadual,EF anos finais,NA
2023,2305407,estadual,EF anos finais,NA
2023,2307601,estadual,EF anos finais,NA
2023,2406809,municipal,EF anos finais,NA
2023,2501401,municipal,EF anos finais,NA
2023,2504355,estadual,EF anos finais,NA
2023,2511806,municipal,EF anos finais,NA
2023,2517407,estadual,EF anos finais,NA
2023,2602308,estadual,EF anos finais,NA
2023,2606903,estadual,EF anos finais,NA
2023,2607950,estadual,EF anos finais,NA
2023,2611200,estadual,EF anos finais,NA
2023,2700201,estadual,EF anos finais,NA
2023,2702900,estadual,EF anos finais,NA
2023,2703908,estadual,EF anos finais,NA
2023,2805703,municipal,EF anos finais,NA
2023,2905107,estadual,EF anos finais,NA
2023,2905602,estadual,EF anos finais,NA
2023,2910909,estadual,EF anos finais,NA
2023,2914109,estadual,EF anos finais,NA
2023,2918704,estadual,EF anos finais,NA
2023,2929206,estadual,EF anos finais,NA
2023,3111101,municipal,EF anos finais,NA
2023,3169208,municipal,EF anos finais,NA
2023,3302601,estadual,EF anos finais,NA
2023,3303955,estadual,EF anos finais,NA
2023,3514908,estadual,EF anos finais,NA
2023,3527504,estadual,EF anos finais,NA
2023,4123402,estadual,EF anos finais,NA
2023,4202875,estadual,EF anos finais,NA
2023,4204905,municipal,EF anos finais,NA
2023,4320263,estadual,EF anos finais,NA
2023,5007703,municipal,EF anos finais,NA
2023,5100300,municipal,EF anos finais,NA
2023,5100607,municipal,EF anos finais,NA
2023,5103304,municipal,EF anos finais,NA
2023,5105002,municipal,EF anos finais,NA
2023,5108204,municipal,EF anos finais,NA
2023,5108956,municipal,EF anos finais,NA
2023,5205307,municipal,EF anos finais,NA
2023,5211909,municipal,EF anos finais,NA
2023,1300805,municipal,EM,NA
2023,2305506,federal,EM,NA
2023,2401651,estadual,EM,NA
2023,2410702,estadual,EM,NA
2023,2506905,federal,EM,NA
2023,2608602,estadual,EM,NA
2023,2707107,federal,EM,NA
2023,2918001,federal,EM,NA
2023,3126901,estadual,EM,NA
2023,3134202,municipal,EM,NA
2023,3169604,municipal,EM,NA
2023,3553609,estadual,EM,NA
2023,4108601,federal,EM,NA
2023,4201604,estadual,EM,NA
2023,4201802,estadual,EM,NA
2023,4204004,estadual,EM,NA
2023,4208955,estadual,EM,NA
2023,4215653,federal,EM,NA
2023,4311130,estadual,EM,NA
2023,5003207,federal,EM,NA
2023,1100924,estadual,EF anos iniciais,NA
2023,1400605,estadual,EF anos iniciais,NA
2023,1600105,estadual,EF anos iniciais,NA
2023,1712009,estadual,EF anos iniciais,NA
2023,1712454,estadual,EF anos iniciais,NA
2023,2100436,estadual,EF anos iniciais,NA
2023,2105658,estadual,EF anos iniciais,NA
2023,2108801,estadual,EF anos iniciais,NA
2023,2111409,estadual,EF anos iniciais,NA
2023,2204402,estadual,EF anos iniciais,NA
2023,2207793,municipal,EF anos iniciais,NA
2023,2414803,estadual,EF anos iniciais,NA
2023,2504207,estadual,EF anos iniciais,NA
2023,2505303,estadual,EF anos iniciais,NA
2023,2510907,estadual,EF anos iniciais,NA
2023,2516607,estadual,EF anos iniciais,NA
2023,2609006,estadual,EF anos iniciais,NA
2023,2802601,estadual,EF anos iniciais,NA
2023,2803401,estadual,EF anos iniciais,NA
2023,2903102,estadual,EF anos iniciais,NA
2023,2922904,estadual,EF anos iniciais,NA
2023,2924801,estadual,EF anos iniciais,NA
2023,2926400,estadual,EF anos iniciais,NA
2023,2930204,estadual,EF anos iniciais,NA
2023,3113503,estadual,EF anos iniciais,NA
2023,3143450,estadual,EF anos iniciais,NA
2023,3164001,estadual,EF anos iniciais,NA
2023,3530003,estadual,EF anos iniciais,NA
2023,3553708,estadual,EF anos iniciais,NA
2023,3554904,municipal,EF anos iniciais,NA
2023,4126678,estadual,EF anos iniciais,NA
2023,4205175,estadual,EF anos iniciais,NA
2023,4208005,estadual,EF anos iniciais,NA
2023,4209177,estadual,EF anos iniciais,NA
2023,4216800,estadual,EF anos iniciais,NA
2023,4300638,municipal,EF anos iniciais,NA
2023,4311239,municipal,EF anos iniciais,NA
2023,4311270,estadual,EF anos iniciais,NA
2023,4314076,municipal,EF anos iniciais,NA
2023,4316428,estadual,EF anos iniciais,NA
2023,5002159,estadual,EF anos iniciais,NA
2023,5203401,estadual,EF anos iniciais,NA
2023,5212006,estadual,EF anos iniciais,NA
2023,1302603,federal,EF anos finais,NA
2023,1503002,municipal,EF anos finais,NA
2023,1706258,municipal,EF anos finais,NA
2023,2100832,estadual,EF anos finais,NA
2023,2105401,estadual,EF anos finais,NA
2023,2105658,estadual,EF anos finais,NA
2023,2106003,estadual,EF anos finais,NA
2023,2109601,estadual,EF anos finais,NA
2023,2112407,estadual,EF anos finais,NA
2023,2202174,estadual,EF anos finais,NA
2023,2206050,municipal,EF anos finais,NA
2023,2209500,estadual,EF anos finais,NA
2023,2311900,estadual,EF anos finais,NA
2023,2400406,estadual,EF anos finais,NA
2023,2414803,estadual,EF anos finais,NA
2023,2500106,estadual,EF anos finais,NA
2023,2613800,estadual,EF anos finais,NA
2023,2616209,estadual,EF anos finais,NA
2023,2704708,estadual,EF anos finais,NA
2023,2709202,estadual,EF anos finais,NA
2023,2902104,estadual,EF anos finais,NA
2023,2916302,estadual,EF anos finais,NA
2023,2922300,estadual,EF anos finais,NA
2023,2926657,estadual,EF anos finais,NA
2023,2930154,estadual,EF anos finais,NA
2023,2933158,municipal,EF anos finais,NA
2023,3104502,municipal,EF anos finais,NA
2023,3110202,estadual,EF anos finais,NA
2023,3138005,municipal,EF anos finais,NA
2023,3528403,estadual,EF anos finais,NA
2023,3532306,municipal,EF anos finais,NA
2023,5001508,municipal,EF anos finais,NA
2023,5003504,municipal,EF anos finais,NA
2023,5005806,municipal,EF anos finais,NA
2023,5006606,municipal,EF anos finais,NA
2023,5008008,municipal,EF anos finais,NA
2023,5100201,municipal,EF anos finais,NA
2023,5204854,municipal,EF anos finais,NA
2023,5220603,municipal,EF anos finais,NA
2023,2105476,estadual,EM,NA
2023,2516607,estadual,EM,NA
2023,2702306,federal,EM,NA
2023,2910602,estadual,EM,NA
2023,2933307,federal,EM,NA
2023,3134202,federal,EM,NA
2023,3149952,estadual,EM,NA
2023,3151800,federal,EM,NA
2023,3202454,federal,EM,NA
